x,screening_profile
1.155000000000000000e+02,3.507187535899824127e+00
1.160000000000000000e+02,3.443352087341386980e+00
1.165000000000000000e+02,3.380678496238692432e+00
1.170000000000000000e+02,3.319145679407473182e+00
1.175000000000000000e+02,3.258732810248317957e+00
1.180000000000000000e+02,3.199419566076182164e+00
1.185000000000000000e+02,3.141185871535511431e+00
1.190000000000000000e+02,3.084012137008239840e+00
1.195000000000000000e+02,3.027879011284277500e+00
1.200000000000000000e+02,2.972767611369810492e+00
1.205000000000000000e+02,2.918659284079301752e+00
1.210000000000000000e+02,2.865535827554286374e+00
1.215000000000000000e+02,2.813379261455080993e+00
1.220000000000000000e+02,2.762172040489090374e+00
1.225000000000000000e+02,2.711896832892015663e+00
1.230000000000000000e+02,2.662536726253905250e+00
1.235000000000000000e+02,2.614075013990845520e+00
1.240000000000000000e+02,2.566495393746587972e+00
1.245000000000000000e+02,2.519781761566494804e+00
1.250000000000000000e+02,2.473918403142549405e+00
1.255000000000000000e+02,2.428889795411731889e+00
1.260000000000000000e+02,2.384680790902556691e+00
1.265000000000000000e+02,2.341276426490066065e+00
1.270000000000000000e+02,2.298662101092737942e+00
1.275000000000000000e+02,2.256823391325947892e+00
1.280000000000000000e+02,2.215746222789106934e+00
1.285000000000000000e+02,2.175416692368752791e+00
1.290000000000000000e+02,2.135821233347129144e+00
1.295000000000000000e+02,2.096946444115045605e+00
1.300000000000000000e+02,2.058779247324766359e+00
1.305000000000000000e+02,2.021306724781429587e+00
1.310000000000000000e+02,1.984516270855074982e+00
1.315000000000000000e+02,1.948395433327755333e+00
1.320000000000000000e+02,1.912932061271782169e+00
1.325000000000000000e+02,1.878114151637699347e+00
1.330000000000000000e+02,1.843929991798359369e+00
1.335000000000000000e+02,1.810368011670677069e+00
1.340000000000000000e+02,1.777416921117946247e+00
1.345000000000000000e+02,1.745065567405765572e+00
1.350000000000000000e+02,1.713303067648064726e+00
1.355000000000000000e+02,1.682118671404788213e+00
1.360000000000000000e+02,1.651501888350414671e+00
1.365000000000000000e+02,1.621442355827930726e+00
1.370000000000000000e+02,1.591929961912169178e+00
1.375000000000000000e+02,1.562954717741293464e+00
1.380000000000000000e+02,1.534506876141074505e+00
1.385000000000000000e+02,1.506576808561550740e+00
1.390000000000000000e+02,1.479155119422367104e+00
1.395000000000000000e+02,1.452232527488496183e+00
1.400000000000000000e+02,1.425799976090985410e+00
1.405000000000000000e+02,1.399848518781618978e+00
1.410000000000000000e+02,1.374369425577850024e+00
1.415000000000000000e+02,1.349354072742056321e+00
1.420000000000000000e+02,1.324794045194073178e+00
1.425000000000000000e+02,1.300681030266260363e+00
1.430000000000000000e+02,1.277006916421876470e+00
1.435000000000000000e+02,1.253763690842545131e+00
1.440000000000000000e+02,1.230943534585722254e+00
1.445000000000000000e+02,1.208538723866323217e+00
1.450000000000000000e+02,1.186541721781730008e+00
1.455000000000000000e+02,1.164945083154324212e+00
1.460000000000000000e+02,1.143741542947848799e+00
1.465000000000000000e+02,1.122923924542400087e+00
1.470000000000000000e+02,1.102485224961490928e+00
1.475000000000000000e+02,1.082418526455690699e+00
1.480000000000000000e+02,1.062717078655428082e+00
1.485000000000000000e+02,1.043374213343932766e+00
1.490000000000000000e+02,1.024383423646675340e+00
1.495000000000000000e+02,1.005738281878561846e+00
1.500000000000000000e+02,9.874325158769048372e-01
1.505000000000000000e+02,9.694599298119820352e-01
1.510000000000000000e+02,9.518144777665724643e-01
1.515000000000000000e+02,9.344901874029849509e-01
1.520000000000000000e+02,9.174812308884819911e-01
1.525000000000000000e+02,9.007818513157416218e-01
1.530000000000000000e+02,8.843864310699044440e-01
1.535000000000000000e+02,8.682894209031508659e-01
1.540000000000000000e+02,8.524854058356540198e-01
1.545000000000000000e+02,8.369690367885344040e-01
1.550000000000000000e+02,8.217350941076759785e-01
1.555000000000000000e+02,8.067784216627729155e-01
1.560000000000000000e+02,7.920939880797543964e-01
1.565000000000000000e+02,7.776768232169700701e-01
1.570000000000000000e+02,7.635220771888771019e-01
1.575000000000000000e+02,7.496249591336151541e-01
1.580000000000000000e+02,7.359807941076302873e-01
1.585000000000000000e+02,7.225849640619865788e-01
1.590000000000000000e+02,7.094329626847221126e-01
1.595000000000000000e+02,6.965203385062272989e-01
1.600000000000000000e+02,6.838427477633609586e-01
1.605000000000000000e+02,6.713958995570961097e-01
1.610000000000000000e+02,6.591756068097546217e-01
1.615000000000000000e+02,6.471777334008919080e-01
1.620000000000000000e+02,6.353982432864350161e-01
1.625000000000000000e+02,6.238331495414467520e-01
1.630000000000000000e+02,6.124785617074705035e-01
1.635000000000000000e+02,6.013306366733918162e-01
1.640000000000000000e+02,5.903856243148987160e-01
1.645000000000000000e+02,5.796398201471378853e-01
1.650000000000000000e+02,5.690896093178983151e-01
1.655000000000000000e+02,5.587314209681497612e-01
1.660000000000000000e+02,5.485617706383324466e-01
1.665000000000000000e+02,5.385772162751734093e-01
1.670000000000000000e+02,5.287743991083236894e-01
1.675000000000000000e+02,5.191500012440681822e-01
1.680000000000000000e+02,5.097007850674871721e-01
1.685000000000000000e+02,5.004235523658185913e-01
1.690000000000000000e+02,4.913151823093304671e-01
1.695000000000000000e+02,4.823725920491588326e-01
1.700000000000000000e+02,4.735927733281579677e-01
1.705000000000000000e+02,4.649727545000290063e-01
1.710000000000000000e+02,4.565096358195658288e-01
1.715000000000000000e+02,4.482005528318060983e-01
1.720000000000000000e+02,4.400427103893096437e-01
1.725000000000000000e+02,4.320333473619130671e-01
1.730000000000000000e+02,4.241697694269581653e-01
1.735000000000000000e+02,4.164493150520135467e-01
1.740000000000000000e+02,4.088693871023156290e-01
1.745000000000000000e+02,4.014274200505393297e-01
1.750000000000000000e+02,3.941209104441154021e-01
1.755000000000000000e+02,3.869473852977897699e-01
1.760000000000000000e+02,3.799044314619433038e-01
1.765000000000000000e+02,3.729896651552740416e-01
1.770000000000000000e+02,3.662007602737621381e-01
1.775000000000000000e+02,3.595354190223497004e-01
1.780000000000000000e+02,3.529913992027625680e-01
1.785000000000000000e+02,3.465664859045459179e-01
1.790000000000000000e+02,3.402585178085763551e-01
1.795000000000000000e+02,3.340653598992412987e-01
1.800000000000000000e+02,3.279849288191473144e-01
1.805000000000000000e+02,3.220151665656076356e-01
1.810000000000000000e+02,3.161540649307725825e-01
1.815000000000000000e+02,3.103996401469205635e-01
1.820000000000000000e+02,3.047499564449989151e-01
1.825000000000000000e+02,2.992031016144942046e-01
1.830000000000000000e+02,2.937572097121849413e-01
1.835000000000000000e+02,2.884104375035999590e-01
1.840000000000000000e+02,2.831609863526355908e-01
1.845000000000000000e+02,2.780070795128029570e-01
1.850000000000000000e+02,2.729469832272566898e-01
1.855000000000000000e+02,2.679789848391780360e-01
1.860000000000000000e+02,2.631014131306966819e-01
1.865000000000000000e+02,2.583126172228620288e-01
1.870000000000000000e+02,2.536109861809124344e-01
1.875000000000000000e+02,2.489949286753536661e-01
1.880000000000000000e+02,2.444628918800389461e-01
1.885000000000000000e+02,2.400133418669000152e-01
1.890000000000000000e+02,2.356447818223479651e-01
1.895000000000000000e+02,2.313557331491928326e-01
1.900000000000000000e+02,2.271447530259541048e-01
1.905000000000000000e+02,2.230104161904599702e-01
1.910000000000000000e+02,2.189513318657692054e-01
1.915000000000000000e+02,2.149661262008612517e-01
1.920000000000000000e+02,2.110534585860167067e-01
1.925000000000000000e+02,2.072120047268958543e-01
1.930000000000000000e+02,2.034404723714010321e-01
1.935000000000000000e+02,1.997375849942961135e-01
1.940000000000000000e+02,1.961020969567798811e-01
1.945000000000000000e+02,1.925327777796231599e-01
1.950000000000000000e+02,1.890284267559158571e-01
1.955000000000000000e+02,1.855878577914934491e-01
1.960000000000000000e+02,1.822099134905822704e-01
1.965000000000000000e+02,1.788934505430527788e-01
1.970000000000000000e+02,1.756373533019759958e-01
1.975000000000000000e+02,1.724405196979786059e-01
1.980000000000000000e+02,1.693018743270385817e-01
1.985000000000000000e+02,1.662203548729286329e-01
1.990000000000000000e+02,1.631949247229170785e-01
1.995000000000000000e+02,1.602245598799723614e-01
2.000000000000000000e+02,1.573082611233984907e-01
2.005000000000000000e+02,1.544450413931338639e-01
2.010000000000000000e+02,1.516339375117362887e-01
2.015000000000000000e+02,1.488739980237475113e-01
2.020000000000000000e+02,1.461642944948498002e-01
2.025000000000000000e+02,1.435039097898814231e-01
2.030000000000000000e+02,1.408919489644172574e-01
2.035000000000000000e+02,1.383275279656121515e-01
2.040000000000000000e+02,1.358097841309075515e-01
2.045000000000000000e+02,1.333378652964506139e-01
2.050000000000000000e+02,1.309109399170983179e-01
2.055000000000000000e+02,1.285281865677106727e-01
2.060000000000000000e+02,1.261888036981125005e-01
2.065000000000000000e+02,1.238919995130893931e-01
2.070000000000000000e+02,1.216370013754746737e-01
2.075000000000000000e+02,1.194230460511876146e-01
2.080000000000000000e+02,1.172493887731383133e-01
2.085000000000000000e+02,1.151152938381407587e-01
2.090000000000000000e+02,1.130200433438700997e-01
2.095000000000000000e+02,1.109629281249580462e-01
2.100000000000000000e+02,1.089432561747961520e-01
2.105000000000000000e+02,1.069603439085785174e-01
2.110000000000000000e+02,1.050135242813192704e-01
2.115000000000000000e+02,1.031021383660491592e-01
2.120000000000000000e+02,1.012255431790050203e-01
2.125000000000000000e+02,9.938310356161247916e-02
2.130000000000000000e+02,9.757419972340998504e-02
2.135000000000000000e+02,9.579821941685955078e-02
2.140000000000000000e+02,9.405456520818723798e-02
2.145000000000000000e+02,9.234264693445909389e-02
2.150000000000000000e+02,9.066188871215256906e-02
2.155000000000000000e+02,8.901172166631596272e-02
2.160000000000000000e+02,8.739159068633112204e-02
2.165000000000000000e+02,8.580094741734199670e-02
2.170000000000000000e+02,8.423925677232788067e-02
2.175000000000000000e+02,8.270599017634056027e-02
2.180000000000000000e+02,8.120063184367819209e-02
2.185000000000000000e+02,7.972267226581218613e-02
2.190000000000000000e+02,7.827161426213469220e-02
2.195000000000000000e+02,7.684696670278491626e-02
2.200000000000000000e+02,7.544825034113790407e-02
2.205000000000000000e+02,7.407499176305704092e-02
2.210000000000000000e+02,7.272672900899701531e-02
2.215000000000000000e+02,7.140300574151506319e-02
2.220000000000000000e+02,7.010337666457697181e-02
2.225000000000000000e+02,6.882740190145415771e-02
2.230000000000000000e+02,6.757465221854794257e-02
2.235000000000000000e+02,6.634470360608350770e-02
2.240000000000000000e+02,6.513714231350371808e-02
2.245000000000000000e+02,6.395155962564488816e-02
2.250000000000000000e+02,6.278755671649696724e-02
2.255000000000000000e+02,6.164473961380988881e-02
2.260000000000000000e+02,6.052272387777198753e-02
2.265000000000000000e+02,5.942112974724974434e-02
2.270000000000000000e+02,5.833958664970005648e-02
2.275000000000000000e+02,5.727772852249164715e-02
2.280000000000000000e+02,5.623519816013862471e-02
2.285000000000000000e+02,5.521164270438829597e-02
2.290000000000000000e+02,5.420671783464404980e-02
2.295000000000000000e+02,5.322008342073179799e-02
2.300000000000000000e+02,5.225140756216861693e-02
2.305000000000000000e+02,5.130036239773988482e-02
2.310000000000000000e+02,5.036662799906595905e-02
2.315000000000000000e+02,4.944988833133356909e-02
2.320000000000000000e+02,4.854983500641622124e-02
2.325000000000000000e+02,4.766616338930757674e-02
2.330000000000000000e+02,4.679857621586162170e-02
2.335000000000000000e+02,4.594677983967233870e-02
2.340000000000000000e+02,4.511048771931706891e-02
2.345000000000000000e+02,4.428941680061629360e-02
2.350000000000000000e+02,4.348329087808745080e-02
2.355000000000000000e+02,4.269183710770146911e-02
2.360000000000000000e+02,4.191478924708438858e-02
2.365000000000000000e+02,4.115188429406355097e-02
2.370000000000000000e+02,4.040286560999068605e-02
2.375000000000000000e+02,3.966747967954033921e-02
2.380000000000000000e+02,3.894547912137045348e-02
2.385000000000000000e+02,3.823661956479926932e-02
2.390000000000000000e+02,3.754066255186724183e-02
2.395000000000000000e+02,3.685737252667654201e-02
2.400000000000000000e+02,3.618651963277157851e-02
2.405000000000000000e+02,3.552787681107713591e-02
2.410000000000000000e+02,3.488122249637362615e-02
2.415000000000000000e+02,3.424633781991646281e-02
2.420000000000000000e+02,3.362300920864582515e-02
2.425000000000000000e+02,3.301102568871137205e-02
2.430000000000000000e+02,3.241018139092496225e-02
2.435000000000000000e+02,3.182027295155089724e-02
2.440000000000000000e+02,3.124110192738352443e-02
2.445000000000000000e+02,3.067247229029456887e-02
2.450000000000000000e+02,3.011419275519556377e-02
2.455000000000000000e+02,2.956607436496028196e-02
2.460000000000000000e+02,2.902793273441439323e-02
2.465000000000000000e+02,2.849958572237302687e-02
2.470000000000000000e+02,2.798085559468667730e-02
2.475000000000000000e+02,2.747156678025151205e-02
2.480000000000000000e+02,2.697154795603130123e-02
2.485000000000000000e+02,2.648062988401149453e-02
2.490000000000000000e+02,2.599864742101151011e-02
2.495000000000000000e+02,2.552543743366290918e-02
2.500000000000000000e+02,2.506084073572496448e-02
2.505000000000000000e+02,2.460470007827239222e-02
2.510000000000000000e+02,2.415686201712937548e-02
2.515000000000000000e+02,2.371717497555392642e-02
2.520000000000000000e+02,2.328549104431100469e-02
2.525000000000000000e+02,2.286166411423851477e-02
2.530000000000000000e+02,2.244555161138932567e-02
2.535000000000000000e+02,2.203701269695818726e-02
2.540000000000000000e+02,2.163590993983477428e-02
2.545000000000000000e+02,2.124210758146168748e-02
2.550000000000000000e+02,2.085547314805626454e-02
2.555000000000000000e+02,2.047587577805751527e-02
2.560000000000000000e+02,2.010318777619285804e-02
2.565000000000000000e+02,1.973728300125635049e-02
2.570000000000000000e+02,1.937803836411813169e-02
2.575000000000000000e+02,1.902533227365766494e-02
2.580000000000000000e+02,1.867904608073794534e-02
2.585000000000000000e+02,1.833906258019605412e-02
2.590000000000000000e+02,1.800526740273123913e-02
2.595000000000000000e+02,1.767754757093072809e-02
2.600000000000000000e+02,1.735579284095049857e-02
2.605000000000000000e+02,1.703989431062720092e-02
2.610000000000000000e+02,1.672974571276268640e-02
2.615000000000000000e+02,1.642524207344321641e-02
2.620000000000000000e+02,1.612628095867347025e-02
2.625000000000000000e+02,1.583276118109202060e-02
2.630000000000000000e+02,1.554458400163751322e-02
2.635000000000000000e+02,1.526165188291469903e-02
2.640000000000000000e+02,1.498386964751489622e-02
2.645000000000000000e+02,1.471114327634978972e-02
2.650000000000000000e+02,1.444338102518967666e-02
2.655000000000000000e+02,1.418049226634303731e-02
2.660000000000000000e+02,1.392238856491972467e-02
2.665000000000000000e+02,1.366898256229269644e-02
2.670000000000000000e+02,1.342018901353895545e-02
2.675000000000000000e+02,1.317592371117633394e-02
2.680000000000000000e+02,1.293610448518250564e-02
2.685000000000000000e+02,1.270065016555408689e-02
2.690000000000000000e+02,1.246948154625357463e-02
2.695000000000000000e+02,1.224252038519034989e-02
2.700000000000000000e+02,1.201969033339674378e-02
2.705000000000000000e+02,1.180091597108110998e-02
2.710000000000000000e+02,1.158612370328722038e-02
2.715000000000000000e+02,1.137524083071820777e-02
2.720000000000000000e+02,1.116819641308833093e-02
2.725000000000000000e+02,1.096492037346355128e-02
2.730000000000000000e+02,1.076534433047102515e-02
2.735000000000000000e+02,1.056940073494734220e-02
2.740000000000000000e+02,1.037702367212907720e-02
2.745000000000000000e+02,1.018814802944330300e-02
2.750000000000000000e+02,1.000271026976205270e-02
2.755000000000000000e+02,9.820647629211743529e-03
2.760000000000000000e+02,9.641898862535301304e-03
2.765000000000000000e+02,9.466403469837701701e-03
2.770000000000000000e+02,9.294102415061858413e-03
2.775000000000000000e+02,9.124937380626505640e-03
2.780000000000000000e+02,8.958851459985681803e-03
2.785000000000000000e+02,8.795788439152850066e-03
2.790000000000000000e+02,8.635693464278809683e-03
2.795000000000000000e+02,8.478512349092208814e-03
2.800000000000000000e+02,8.324192218397035922e-03
2.805000000000000000e+02,8.172680840494678939e-03
2.810000000000000000e+02,8.023927247469584897e-03
2.815000000000000000e+02,7.877881091691785881e-03
2.820000000000000000e+02,7.734493243727973838e-03
2.825000000000000000e+02,7.593715172055892984e-03
2.830000000000000000e+02,7.455499519407927239e-03
2.835000000000000000e+02,7.319799504860046227e-03
2.840000000000000000e+02,7.186569479385892384e-03
2.845000000000000000e+02,7.055764349513189183e-03
2.850000000000000000e+02,6.927340112838248007e-03
2.855000000000000000e+02,6.801253302471860218e-03
2.860000000000000000e+02,6.677461503237076997e-03
2.865000000000000000e+02,6.555922816154690323e-03
2.870000000000000000e+02,6.436596356021058278e-03
2.875000000000000000e+02,6.319441735210315665e-03
2.880000000000000000e+02,6.204419543303900213e-03
2.885000000000000000e+02,6.091490849512721205e-03
2.890000000000000000e+02,5.980617665005781049e-03
2.895000000000000000e+02,5.871762463280672494e-03
2.900000000000000000e+02,5.764888625815363203e-03
2.905000000000000000e+02,5.659959979739588067e-03
