x,oxygen_diffusion_profile
2.885000000000000000e+02,3.963101749280844104e-26
2.890000000000000000e+02,3.251621974091466633e-26
2.895000000000000000e+02,2.666970283521269828e-26
2.900000000000000000e+02,2.186702055505442526e-26
2.905000000000000000e+02,1.792315124375217200e-26
2.910000000000000000e+02,1.468562573413662314e-26
2.915000000000000000e+02,1.202884371657818110e-26
2.920000000000000000e+02,9.849374688245098968e-27
2.925000000000000000e+02,8.062074299832145224e-27
2.930000000000000000e+02,6.596875745571766120e-27
2.935000000000000000e+02,5.396139801414524343e-27
2.940000000000000000e+02,4.412467020368042989e-27
2.945000000000000000e+02,3.606892123343372930e-27
2.950000000000000000e+02,2.947394345635416750e-27
2.955000000000000000e+02,2.407668886069955229e-27
2.960000000000000000e+02,1.966114051723405659e-27
2.965000000000000000e+02,1.604996523968412174e-27
2.970000000000000000e+02,1.309763664492587827e-27
2.975000000000000000e+02,1.068477160135574107e-27
2.980000000000000000e+02,8.713467619465136424e-28
2.985000000000000000e+02,7.103465639970643135e-28
2.990000000000000000e+02,5.788993218857068179e-28
2.995000000000000000e+02,4.716168381379654016e-28
3.000000000000000000e+02,3.840865320543453795e-28
3.005000000000000000e+02,3.126960398890649324e-28
3.010000000000000000e+02,2.544891197326353212e-28
3.015000000000000000e+02,2.070473157080353321e-28
3.020000000000000000e+02,1.683928108616402424e-28
3.025000000000000000e+02,1.369087029121081559e-28
3.030000000000000000e+02,1.112736012154917072e-28
3.035000000000000000e+02,9.040799127252003938e-29
3.040000000000000000e+02,7.343026501844633345e-29
3.045000000000000000e+02,5.962068769871557964e-29
3.050000000000000000e+02,4.839187916665746252e-29
3.055000000000000000e+02,3.926464037653167993e-29
3.060000000000000000e+02,3.184816414194086350e-29
3.065000000000000000e+02,2.582384070210544820e-29
3.070000000000000000e+02,2.093200974557522065e-29
3.075000000000000000e+02,1.696112661778821575e-29
3.080000000000000000e+02,1.373890589082399275e-29
3.085000000000000000e+02,1.112508393696991949e-29
3.090000000000000000e+02,9.005506622609411525e-30
3.095000000000000000e+02,7.287301200090969011e-30
3.100000000000000000e+02,5.894934962977309488e-30
3.105000000000000000e+02,4.766998926026157487e-30
3.110000000000000000e+02,3.853584080882242716e-30
3.115000000000000000e+02,3.114141802804020806e-30
3.120000000000000000e+02,2.515739682199467668e-30
3.125000000000000000e+02,2.031640200394593825e-30
3.130000000000000000e+02,1.640142897902918742e-30
3.135000000000000000e+02,1.323641518524203675e-30
3.140000000000000000e+02,1.067856483829766049e-30
3.145000000000000000e+02,8.612103133064026490e-31
3.150000000000000000e+02,6.943195458641368789e-31
3.155000000000000000e+02,5.595815768891113621e-31
3.160000000000000000e+02,4.508387971697532942e-31
3.165000000000000000e+02,3.631056663630187828e-31
3.170000000000000000e+02,2.923470058641668170e-31
3.175000000000000000e+02,2.352979619563963210e-31
3.180000000000000000e+02,1.893178584324024429e-31
3.185000000000000000e+02,1.522716009987451796e-31
3.190000000000000000e+02,1.224334730760982586e-31
3.195000000000000000e+02,9.840912271051249881e-32
3.200000000000000000e+02,7.907232300216338763e-32
3.205000000000000000e+02,6.351372629159088559e-32
3.210000000000000000e+02,5.099935194199983891e-32
3.215000000000000000e+02,4.093697068473458367e-32
3.220000000000000000e+02,3.284889294058418729e-32
3.225000000000000000e+02,2.634994882287006363e-32
3.230000000000000000e+02,2.112967553559398764e-32
3.235000000000000000e+02,1.693791328810222815e-32
3.240000000000000000e+02,1.357316156151975164e-32
3.245000000000000000e+02,1.087317002981575881e-32
3.250000000000000000e+02,8.707337917860043063e-33
3.255000000000000000e+02,6.970576356277041886e-33
3.260000000000000000e+02,5.578353860746495646e-33
3.265000000000000000e+02,4.462698266376602848e-33
3.270000000000000000e+02,3.568971602196978505e-33
3.275000000000000000e+02,2.853269382034314707e-33
3.280000000000000000e+02,2.280324150054797773e-33
3.285000000000000000e+02,1.821816099773552451e-33
3.290000000000000000e+02,1.455012198781983107e-33
3.295000000000000000e+02,1.161670322321661827e-33
3.300000000000000000e+02,9.271570970068029154e-34
3.305000000000000000e+02,7.397380255097215322e-34
3.310000000000000000e+02,5.900064455667617192e-34
3.315000000000000000e+02,4.704243307010656747e-34
3.320000000000000000e+02,3.749531564077499944e-34
3.325000000000000000e+02,2.987572700518455509e-34
3.330000000000000000e+02,2.379656065863820591e-34
3.335000000000000000e+02,1.894803403514011912e-34
3.340000000000000000e+02,1.508232811842483493e-34
3.345000000000000000e+02,1.200126125034396566e-34
3.350000000000000000e+02,9.546401220615226962e-35
3.355000000000000000e+02,7.591136072784248476e-35
3.360000000000000000e+02,6.034317831350539351e-35
3.365000000000000000e+02,4.795168899776522342e-35
3.370000000000000000e+02,3.809201719154079455e-35
3.375000000000000000e+02,3.024951257447892651e-35
3.380000000000000000e+02,2.401359317347031513e-35
3.385000000000000000e+02,1.905681362265510869e-35
3.390000000000000000e+02,1.511812062569193896e-35
3.395000000000000000e+02,1.198946266061040471e-35
3.400000000000000000e+02,9.505085727883364773e-36
3.405000000000000000e+02,7.532979301962236868e-36
3.410000000000000000e+02,5.968042939322718176e-36
3.415000000000000000e+02,4.726629325302326631e-36
3.420000000000000000e+02,3.742188017864966932e-36
3.425000000000000000e+02,2.961789078089031007e-36
3.430000000000000000e+02,2.343349827967543024e-36
3.435000000000000000e+02,1.853423288770891463e-36
3.440000000000000000e+02,1.465435151043135636e-36
3.445000000000000000e+02,1.158278795727876209e-36
3.450000000000000000e+02,9.151960383834604694e-37
3.455000000000000000e+02,7.228857994546689828e-37
3.460000000000000000e+02,5.707945314822847437e-37
3.465000000000000000e+02,4.505515356516629165e-37
3.470000000000000000e+02,3.555197380105049180e-37
3.475000000000000000e+02,2.804384412934487276e-37
3.480000000000000000e+02,2.211393193075663080e-37
3.485000000000000000e+02,1.743207159308676581e-37
3.490000000000000000e+02,1.373683412156123103e-37
3.495000000000000000e+02,1.082128760807655494e-37
3.500000000000000000e+02,8.521692731068512480e-38
3.505000000000000000e+02,6.708531425950254565e-38
3.510000000000000000e+02,5.279389637958059528e-38
3.515000000000000000e+02,4.153312931029833214e-38
3.520000000000000000e+02,3.266331704641355217e-38
3.525000000000000000e+02,2.567914883287820540e-38
3.530000000000000000e+02,2.018160401057068652e-38
3.535000000000000000e+02,1.585570170943825947e-38
3.540000000000000000e+02,1.245288552846438768e-38
3.545000000000000000e+02,9.777082499733874068e-39
3.550000000000000000e+02,7.673673747595531273e-39
3.555000000000000000e+02,6.020771725159070182e-39
3.560000000000000000e+02,4.722324032640752243e-39
3.565000000000000000e+02,3.702663205692654208e-39
3.570000000000000000e+02,2.902200773621416664e-39
3.575000000000000000e+02,2.274026522190223321e-39
3.580000000000000000e+02,1.781223593400468778e-39
3.585000000000000000e+02,1.394749473497953848e-39
3.590000000000000000e+02,1.091764175376922836e-39
3.595000000000000000e+02,8.543116946392764197e-40
3.600000000000000000e+02,6.682804471368601220e-40
3.605000000000000000e+02,5.225839427437390039e-40
3.610000000000000000e+02,4.085152597949752846e-40
3.615000000000000000e+02,3.192386277250098582e-40
3.620000000000000000e+02,2.493891343685078781e-40
3.625000000000000000e+02,1.947576716980230181e-40
3.630000000000000000e+02,1.520430546928340207e-40
3.635000000000000000e+02,1.186570584173677392e-40
3.640000000000000000e+02,9.257112900039400574e-41
3.645000000000000000e+02,7.219590207780524007e-41
3.650000000000000000e+02,5.628653971578333672e-41
3.655000000000000000e+02,4.386837865858540300e-41
3.660000000000000000e+02,3.417855190375762094e-41
3.665000000000000000e+02,2.662016774726957029e-41
3.670000000000000000e+02,2.072635749651781042e-41
3.675000000000000000e+02,1.613207609046418562e-41
3.680000000000000000e+02,1.255199136012923429e-41
3.685000000000000000e+02,9.763153265800105825e-42
3.690000000000000000e+02,7.591414427247167449e-42
3.695000000000000000e+02,5.900793624856557564e-42
3.700000000000000000e+02,4.585147327080770299e-42
3.705000000000000000e+02,3.561650662841675642e-42
3.710000000000000000e+02,2.765696471067726350e-42
3.715000000000000000e+02,2.146905325065533769e-42
3.720000000000000000e+02,1.666005635527138970e-42
3.725000000000000000e+02,1.292394934861558324e-42
3.730000000000000000e+02,1.002234271653020657e-42
3.735000000000000000e+02,7.769596868161259194e-43
3.740000000000000000e+02,6.021198832933672093e-43
3.745000000000000000e+02,4.664689189237726991e-43
3.750000000000000000e+02,3.612582115687217548e-43
3.755000000000000000e+02,2.796842621182869798e-43
3.760000000000000000e+02,2.164579941650190345e-43
3.765000000000000000e+02,1.674690443139710905e-43
3.770000000000000000e+02,1.295241584041491960e-43
3.775000000000000000e+02,1.001434050620237353e-43
3.780000000000000000e+02,7.740148270782351125e-44
3.785000000000000000e+02,5.980418416083643973e-44
3.790000000000000000e+02,4.619226280098652337e-44
3.795000000000000000e+02,3.566664792915957190e-44
3.800000000000000000e+02,2.753028806138976389e-44
3.805000000000000000e+02,2.124294051453036168e-44
3.810000000000000000e+02,1.638603733358583903e-44
3.815000000000000000e+02,1.263539112453443449e-44
3.820000000000000000e+02,9.739998631822300095e-45
3.825000000000000000e+02,7.505585405162940039e-45
3.830000000000000000e+02,5.781835466878200837e-45
3.835000000000000000e+02,4.452484151794132831e-45
3.840000000000000000e+02,3.427634810305019399e-45
3.845000000000000000e+02,2.637802220632461656e-45
3.850000000000000000e+02,2.029296236124162612e-45
3.855000000000000000e+02,1.560645336886316529e-45
3.860000000000000000e+02,1.199826778203809538e-45
3.865000000000000000e+02,9.221221568432453072e-46
3.870000000000000000e+02,7.084577463510144720e-46
3.875000000000000000e+02,5.441204535858126673e-46
3.880000000000000000e+02,4.177647238180637032e-46
3.885000000000000000e+02,3.206447312680552357e-46
3.890000000000000000e+02,2.460209513256086935e-46
3.895000000000000000e+02,1.887016661704866130e-46
3.900000000000000000e+02,1.446888435842148842e-46
3.905000000000000000e+02,1.109047224226342079e-46
3.910000000000000000e+02,8.498078316880246414e-47
3.915000000000000000e+02,6.509492470496081943e-47
3.920000000000000000e+02,4.984587823142829178e-47
3.925000000000000000e+02,3.815637534980883659e-47
3.930000000000000000e+02,2.919851221955046184e-47
3.935000000000000000e+02,2.233624155572045873e-47
3.940000000000000000e+02,1.708107698094289682e-47
3.945000000000000000e+02,1.305798584596811423e-47
3.950000000000000000e+02,9.979136011821365754e-48
3.955000000000000000e+02,7.623694923098634194e-48
3.960000000000000000e+02,5.822291001029922369e-48
3.965000000000000000e+02,4.445065376171266442e-48
3.970000000000000000e+02,3.392487507987746347e-48
3.975000000000000000e+02,2.588297749547600082e-48
3.980000000000000000e+02,1.974086139415270002e-48
3.985000000000000000e+02,1.505129487954814162e-48
3.990000000000000000e+02,1.147195788355597232e-48
3.995000000000000000e+02,8.740920124860536100e-49
4.000000000000000000e+02,6.657829993183551104e-49
4.005000000000000000e+02,5.069489253142821543e-49
4.010000000000000000e+02,3.858794774208429496e-49
4.015000000000000000e+02,2.936264267672955114e-49
4.020000000000000000e+02,2.233544428727391187e-49
4.025000000000000000e+02,1.698439425343502745e-49
4.030000000000000000e+02,1.291104973604726642e-49
4.035000000000000000e+02,9.811357142075160737e-50
4.040000000000000000e+02,7.453369778230217873e-50
4.045000000000000000e+02,5.660207053005200471e-50
4.050000000000000000e+02,4.297026667417884206e-50
4.055000000000000000e+02,3.261068146246048379e-50
4.060000000000000000e+02,2.474046216930970778e-50
4.065000000000000000e+02,1.876341416562329475e-50
4.070000000000000000e+02,1.422564799209557173e-50
4.075000000000000000e+02,1.078172875852796473e-50
4.080000000000000000e+02,8.168849791422120329e-51
4.085000000000000000e+02,6.187135076132479919e-51
4.090000000000000000e+02,4.684621179469731539e-51
4.095000000000000000e+02,3.545810848698990410e-51
4.100000000000000000e+02,2.682951811211209051e-51
4.105000000000000000e+02,2.029394202391925246e-51
4.110000000000000000e+02,1.534532912625640480e-51
4.115000000000000000e+02,1.159957996780098904e-51
4.120000000000000000e+02,8.765255834960958814e-52
4.125000000000000000e+02,6.621299330406387144e-52
4.130000000000000000e+02,5.000093810749647463e-52
4.135000000000000000e+02,3.774586686399060191e-52
4.140000000000000000e+02,2.848505021227461384e-52
4.145000000000000000e+02,2.148923343694476479e-52
4.150000000000000000e+02,1.620620099427066501e-52
4.155000000000000000e+02,1.221793739053629050e-52
4.160000000000000000e+02,9.208119807234711423e-53
4.165000000000000000e+02,6.937459057738730303e-53
4.170000000000000000e+02,5.225000364520935572e-53
4.175000000000000000e+02,3.933948331414669888e-53
4.180000000000000000e+02,2.960925136952177612e-53
4.185000000000000000e+02,2.227833168921492869e-53
4.190000000000000000e+02,1.675692716286721735e-53
4.195000000000000000e+02,1.259976921223750212e-53
4.200000000000000000e+02,9.470813949854777444e-54
4.205000000000000000e+02,7.116534203004673242e-54
4.210000000000000000e+02,5.345721289917851515e-54
4.215000000000000000e+02,4.014215035370586040e-54
4.220000000000000000e+02,3.013363466945851731e-54
4.225000000000000000e+02,2.261304167091723601e-54
4.230000000000000000e+02,1.696379598475479487e-54
4.235000000000000000e+02,1.272165771597625128e-54
4.240000000000000000e+02,9.537202294582275167e-55
4.245000000000000000e+02,7.147512438648320544e-55
4.250000000000000000e+02,5.354827643508669042e-55
4.255000000000000000e+02,4.010446617135430890e-55
4.260000000000000000e+02,3.002594355584125467e-55
4.265000000000000000e+02,2.247280500099941143e-55
4.270000000000000000e+02,1.681413821545426022e-55
4.275000000000000000e+02,1.257617776762021113e-55
4.280000000000000000e+02,9.403282022927834249e-56
4.285000000000000000e+02,7.028570573341869507e-56
4.290000000000000000e+02,5.251838071002281805e-56
4.295000000000000000e+02,3.922946884467718039e-56
4.300000000000000000e+02,2.929343678120260433e-56
4.305000000000000000e+02,2.186679027564644107e-56
4.310000000000000000e+02,1.631761116485409355e-56
4.315000000000000000e+02,1.217264518584844066e-56
4.320000000000000000e+02,9.077582484526690219e-57
4.325000000000000000e+02,6.767251498889960223e-57
4.330000000000000000e+02,5.043259523038056121e-57
4.335000000000000000e+02,3.757225140629215109e-57
4.340000000000000000e+02,2.798208290744547155e-57
4.345000000000000000e+02,2.083290292725695121e-57
4.350000000000000000e+02,1.550516842760368357e-57
4.355000000000000000e+02,1.153613017019260505e-57
4.360000000000000000e+02,8.580266638928431558e-58
4.365000000000000000e+02,6.379672898764602745e-58
4.370000000000000000e+02,4.741907154693517395e-58
4.375000000000000000e+02,3.523422329011822595e-58
4.380000000000000000e+02,2.617178806040003290e-58
4.385000000000000000e+02,1.943386308446913731e-58
4.390000000000000000e+02,1.442586784420267488e-58
4.395000000000000000e+02,1.070488094180820164e-58
4.400000000000000000e+02,7.941066454217684414e-59
4.405000000000000000e+02,5.888883070625889539e-59
4.410000000000000000e+02,4.365602189877331492e-59
4.415000000000000000e+02,3.235284880576859653e-59
4.420000000000000000e+02,2.396834541497637435e-59
4.425000000000000000e+02,1.775091538133008704e-59
4.430000000000000000e+02,1.314197510124860448e-59
4.435000000000000000e+02,9.726525482997028663e-60
4.440000000000000000e+02,7.196345993760803502e-60
4.445000000000000000e+02,5.322596883618208959e-60
4.450000000000000000e+02,3.935431552319841580e-60
4.455000000000000000e+02,2.908830495538313102e-60
4.460000000000000000e+02,2.149323289816229070e-60
4.465000000000000000e+02,1.587604673620488072e-60
4.470000000000000000e+02,1.172304148973855023e-60
4.475000000000000000e+02,8.653574957447944775e-61
4.480000000000000000e+02,6.385694796550350221e-61
4.485000000000000000e+02,4.710620422778542351e-61
4.490000000000000000e+02,3.473804985791400457e-61
4.495000000000000000e+02,2.560885396787646699e-61
4.500000000000000000e+02,1.887262255999567480e-61
4.505000000000000000e+02,1.390374460990659066e-61
4.510000000000000000e+02,1.023973556663644710e-61
4.515000000000000000e+02,7.538816086638027994e-62
4.520000000000000000e+02,5.548492696753500344e-62
4.525000000000000000e+02,4.082294833128221062e-62
4.530000000000000000e+02,3.002556647934893719e-62
4.535000000000000000e+02,2.207677145377369080e-62
4.540000000000000000e+02,1.622697019727055723e-62
4.545000000000000000e+02,1.192331055612591377e-62
4.550000000000000000e+02,8.758179241172480692e-63
4.555000000000000000e+02,6.431146070277445788e-63
4.560000000000000000e+02,4.720853307405818254e-63
4.565000000000000000e+02,3.464258093030888746e-63
4.570000000000000000e+02,2.541309693630741493e-63
4.575000000000000000e+02,1.863642387934395696e-63
4.580000000000000000e+02,1.366234399761248048e-63
4.585000000000000000e+02,1.001256889593722800e-63
4.590000000000000000e+02,7.335394912370810421e-64
4.595000000000000000e+02,5.372286664473474489e-64
4.600000000000000000e+02,3.933259221164317666e-64
4.605000000000000000e+02,2.878748259575738318e-64
4.610000000000000000e+02,2.106262768371767477e-64
4.615000000000000000e+02,1.540561970500531660e-64
4.620000000000000000e+02,1.126428344000998622e-64
4.625000000000000000e+02,8.233524041319878156e-65
4.630000000000000000e+02,6.016248309164670850e-65
4.635000000000000000e+02,4.394642686260673311e-65
4.640000000000000000e+02,3.209070256906698711e-65
4.645000000000000000e+02,2.342570850854376347e-65
4.650000000000000000e+02,1.709480356068510846e-65
4.655000000000000000e+02,1.247077317516089658e-65
4.660000000000000000e+02,9.094536020425648178e-66
4.665000000000000000e+02,6.630184782254770504e-66
4.670000000000000000e+02,4.832019194122894225e-66
4.675000000000000000e+02,3.520380597279256318e-66
4.680000000000000000e+02,2.563944098506836901e-66
4.685000000000000000e+02,1.866747020392975147e-66
4.690000000000000000e+02,1.358689999708722584e-66
4.695000000000000000e+02,9.885833788330533109e-67
4.700000000000000000e+02,7.190585574252284078e-67
4.705000000000000000e+02,5.228453612909784085e-67
4.710000000000000000e+02,3.800496359450963262e-67
4.715000000000000000e+02,2.761629796519347998e-67
4.720000000000000000e+02,2.006082052041698520e-67
4.725000000000000000e+02,1.456766797646063889e-67
4.730000000000000000e+02,1.057522222705630894e-67
4.735000000000000000e+02,7.674447368365275767e-68
4.740000000000000000e+02,5.567534022355226203e-68
4.745000000000000000e+02,4.037725785272255809e-68
4.750000000000000000e+02,2.927311596642736931e-68
4.755000000000000000e+02,2.121579408291536822e-68
4.760000000000000000e+02,1.537120280102233946e-68
4.765000000000000000e+02,1.113306263046448170e-68
4.770000000000000000e+02,8.060828977490258059e-69
4.775000000000000000e+02,5.834491790600030666e-69
4.780000000000000000e+02,4.221673541978143002e-69
4.785000000000000000e+02,3.053687308164201561e-69
4.790000000000000000e+02,2.208120661598446224e-69
4.795000000000000000e+02,1.596170850179684062e-69
4.800000000000000000e+02,1.153438123934577182e-69
4.805000000000000000e+02,8.332351786626725360e-70
4.810000000000000000e+02,6.017266938892564727e-70
4.815000000000000000e+02,4.343995440311104336e-70
4.820000000000000000e+02,3.135002282593941180e-70
4.825000000000000000e+02,2.261751028653119117e-70
4.830000000000000000e+02,1.631211154353247911e-70
4.835000000000000000e+02,1.176072339726431895e-70
4.840000000000000000e+02,8.476496224032190354e-71
4.845000000000000000e+02,6.107411888528699652e-71
4.850000000000000000e+02,4.399026356521525893e-71
4.855000000000000000e+02,3.167484155180618394e-71
4.860000000000000000e+02,2.279979214435082566e-71
4.865000000000000000e+02,1.640612025544822939e-71
4.870000000000000000e+02,1.180156155841660436e-71
4.875000000000000000e+02,8.486559506498467279e-72
4.880000000000000000e+02,6.100739221017878521e-72
4.885000000000000000e+02,4.384215509738282765e-72
4.890000000000000000e+02,3.149633172568490542e-72
4.895000000000000000e+02,2.261969388147353294e-72
4.900000000000000000e+02,1.623948127070843066e-72
4.905000000000000000e+02,1.165510743034917518e-72
4.910000000000000000e+02,8.362172547884975337e-73
4.915000000000000000e+02,5.997644229148818889e-73
4.920000000000000000e+02,4.300322487137421024e-73
4.925000000000000000e+02,3.082336969641938484e-73
4.930000000000000000e+02,2.208604677313044836e-73
4.935000000000000000e+02,1.582029796158707138e-73
4.940000000000000000e+02,1.132844096236058333e-73
4.945000000000000000e+02,8.109320497815290978e-74
4.950000000000000000e+02,5.803067651095802646e-74
4.955000000000000000e+02,4.151353037314505519e-74
4.960000000000000000e+02,2.968797565949771386e-74
4.965000000000000000e+02,2.122415468225287326e-74
4.970000000000000000e+02,1.516837774040367400e-74
4.975000000000000000e+02,1.083694332243970209e-74
4.980000000000000000e+02,7.739865588036090066e-75
4.985000000000000000e+02,5.526103344125218003e-75
4.990000000000000000e+02,3.944242151950419397e-75
4.995000000000000000e+02,2.814278925540602164e-75
5.000000000000000000e+02,2.007380609465723111e-75
5.005000000000000000e+02,1.431368137728987892e-75
5.010000000000000000e+02,1.020309706142327773e-75
5.015000000000000000e+02,7.270625230255064244e-76
5.020000000000000000e+02,5.179294258236294219e-76
5.025000000000000000e+02,3.688319334010929369e-76
5.030000000000000000e+02,2.625702780178228037e-76
5.035000000000000000e+02,1.868623255699086029e-76
5.040000000000000000e+02,1.329404329006912382e-76
5.045000000000000000e+02,9.454783715971086462e-77
5.050000000000000000e+02,6.722105066741576695e-77
5.055000000000000000e+02,4.777692548188132371e-77
5.060000000000000000e+02,3.394613416674271902e-77
5.065000000000000000e+02,2.411135886886020625e-77
5.070000000000000000e+02,1.712033691408054148e-77
5.075000000000000000e+02,1.215240403726651207e-77
5.080000000000000000e+02,8.623258083520111958e-78
5.085000000000000000e+02,6.117019653060614574e-78
5.090000000000000000e+02,4.337781701393366778e-78
5.095000000000000000e+02,3.075068900463629025e-78
5.100000000000000000e+02,2.179221470886954030e-78
5.105000000000000000e+02,1.543857684573797030e-78
5.110000000000000000e+02,1.093383592183117457e-78
5.115000000000000000e+02,7.741003290299817472e-79
5.120000000000000000e+02,5.478748694020316415e-79
5.125000000000000000e+02,3.876367591123047019e-79
5.130000000000000000e+02,2.741750875142419381e-79
5.135000000000000000e+02,1.938610264728052276e-79
5.140000000000000000e+02,1.370290108719675943e-79
5.145000000000000000e+02,9.682645967711066797e-80
5.150000000000000000e+02,6.839669476291333865e-80
5.155000000000000000e+02,4.829873178985963411e-80
5.160000000000000000e+02,3.409540917944894639e-80
5.165000000000000000e+02,2.406111068071828094e-80
5.170000000000000000e+02,1.697442364420802120e-80
5.175000000000000000e+02,1.197109900800145551e-80
5.180000000000000000e+02,8.439809526050898672e-81
5.185000000000000000e+02,5.948273410172798658e-81
5.190000000000000000e+02,4.190915183494800545e-81
5.195000000000000000e+02,2.951797157265507109e-81
5.200000000000000000e+02,2.078374741235596379e-81
5.205000000000000000e+02,1.462921173918570925e-81
5.210000000000000000e+02,1.029384768866113313e-81
5.215000000000000000e+02,7.240929345682884803e-82
5.220000000000000000e+02,5.091792052591532285e-82
5.225000000000000000e+02,3.579371722283112075e-82
5.230000000000000000e+02,2.515375109416738607e-82
5.235000000000000000e+02,1.767089496634416646e-82
5.240000000000000000e+02,1.241006852626140338e-82
5.245000000000000000e+02,8.712638182655991298e-83
5.250000000000000000e+02,6.114839489763129215e-83
5.255000000000000000e+02,4.290227722214930736e-83
5.260000000000000000e+02,3.009092557312220712e-83
5.265000000000000000e+02,2.109845647727214331e-83
5.270000000000000000e+02,1.478855619618065339e-83
5.275000000000000000e+02,1.036241161416390970e-83
5.280000000000000000e+02,7.258650601523773012e-84
5.285000000000000000e+02,5.082892816215911932e-84
5.290000000000000000e+02,3.558164615809004380e-84
5.295000000000000000e+02,2.490010417262162100e-84
5.300000000000000000e+02,1.741952675313607204e-84
5.305000000000000000e+02,1.218236531269928737e-84
5.310000000000000000e+02,8.517006550433708903e-85
5.315000000000000000e+02,5.952541858713368630e-85
5.320000000000000000e+02,4.158896063439817629e-85
5.325000000000000000e+02,2.904783878351843255e-85
5.330000000000000000e+02,2.028195206842846252e-85
5.335000000000000000e+02,1.415682502125443333e-85
5.340000000000000000e+02,9.878299286880929038e-86
5.345000000000000000e+02,6.890626617607943099e-86
5.350000000000000000e+02,4.805023260925603563e-86
5.355000000000000000e+02,3.349596768716182387e-86
5.360000000000000000e+02,2.334263283899813151e-86
5.365000000000000000e+02,1.626175608202535041e-86
5.370000000000000000e+02,1.132518637409892586e-86
5.375000000000000000e+02,7.884671473832553466e-87
5.380000000000000000e+02,5.487596810211429969e-87
5.385000000000000000e+02,3.818045970764923600e-87
5.390000000000000000e+02,2.655586762737586769e-87
5.395000000000000000e+02,1.846461424858469378e-87
5.400000000000000000e+02,1.283454281252223574e-87
5.405000000000000000e+02,8.918277980730174262e-88
5.410000000000000000e+02,6.195010737672457724e-88
5.415000000000000000e+02,4.301932544972744613e-88
5.420000000000000000e+02,2.986383804820696119e-88
5.425000000000000000e+02,2.072469548327135860e-88
5.430000000000000000e+02,1.437775978006030409e-88
5.435000000000000000e+02,9.971370095148594688e-89
5.440000000000000000e+02,6.913198286925964122e-89
5.445000000000000000e+02,4.791414858025201227e-89
5.450000000000000000e+02,3.319778735952617285e-89
5.455000000000000000e+02,2.299403153435067256e-89
5.460000000000000000e+02,1.592141801742302844e-89
5.465000000000000000e+02,1.102069603157924158e-89
5.470000000000000000e+02,7.626003113466968268e-90
5.475000000000000000e+02,5.275281335832604474e-90
5.480000000000000000e+02,3.648001308334866743e-90
5.485000000000000000e+02,2.521883818586420064e-90
5.490000000000000000e+02,1.742833556448138577e-90
5.495000000000000000e+02,1.204058307048899688e-90
5.500000000000000000e+02,8.315720977479430072e-91
5.505000000000000000e+02,5.741337838955213394e-91
5.510000000000000000e+02,3.962662812133706233e-91
5.515000000000000000e+02,2.734147728597625281e-91
5.520000000000000000e+02,1.885895795355567851e-91
5.525000000000000000e+02,1.300391990350515292e-91
5.530000000000000000e+02,8.963792104407943931e-92
5.535000000000000000e+02,6.176894441705890362e-92
5.540000000000000000e+02,4.255097510476651923e-92
5.545000000000000000e+02,2.930284620658085216e-92
5.550000000000000000e+02,2.017302676478104649e-92
5.555000000000000000e+02,1.388331931240536911e-92
5.560000000000000000e+02,9.551609688820807186e-93
5.565000000000000000e+02,6.569326516877125482e-93
5.570000000000000000e+02,4.516751251632956681e-93
5.575000000000000000e+02,3.104506417931902236e-93
5.580000000000000000e+02,2.133143303653542966e-93
5.585000000000000000e+02,1.465239448678238412e-93
5.590000000000000000e+02,1.006139715325451211e-93
5.595000000000000000e+02,6.906676576805812487e-94
5.600000000000000000e+02,4.739593587128029768e-94
5.605000000000000000e+02,3.251428902816439875e-94
5.610000000000000000e+02,2.229813880442834590e-94
5.615000000000000000e+02,1.528706737867985804e-94
5.620000000000000000e+02,1.047709727718172564e-94
5.625000000000000000e+02,7.178257325025291084e-95
5.630000000000000000e+02,4.916525977540783374e-95
5.635000000000000000e+02,3.366347469727674325e-95
5.640000000000000000e+02,2.304203599417664922e-95
5.645000000000000000e+02,1.576681912361352089e-95
5.650000000000000000e+02,1.078521145409473655e-95
5.655000000000000000e+02,7.375213654748863690e-96
5.660000000000000000e+02,5.041757228292563317e-96
5.665000000000000000e+02,3.445487303210076444e-96
5.670000000000000000e+02,2.353860915066707844e-96
5.675000000000000000e+02,1.607579205977898713e-96
5.680000000000000000e+02,1.097552793953014845e-96
5.685000000000000000e+02,7.491002390139806444e-97
5.690000000000000000e+02,5.111118462700941177e-97
5.695000000000000000e+02,3.486209422904327154e-97
5.700000000000000000e+02,2.377127800368915794e-97
5.705000000000000000e+02,1.620366075283978007e-97
5.710000000000000000e+02,1.104168425771426044e-97
5.715000000000000000e+02,7.521753493923153633e-98
5.720000000000000000e+02,5.122293720690466946e-98
5.725000000000000000e+02,3.487156896298509203e-98
5.730000000000000000e+02,2.373231723813694997e-98
5.735000000000000000e+02,1.614620524215371162e-98
5.740000000000000000e+02,1.098152053092119570e-98
5.745000000000000000e+02,7.466484908665768154e-99
5.750000000000000000e+02,5.074948379676008068e-99
5.755000000000000000e+02,3.448329912975488674e-99
5.760000000000000000e+02,2.342328226164509591e-99
5.765000000000000000e+02,1.590554209704437848e-99
5.770000000000000000e+02,1.079719635294196761e-99
5.775000000000000000e+02,7.327154391980072514e-100
5.780000000000000000e+02,4.970745464149266747e-100
5.785000000000000000e+02,3.371083927467480912e-100
5.790000000000000000e+02,2.285490825317368857e-100
